"DateTime","Lufttryk","Højeste","Middel"
"2026-04-21 13:00:00",1029.8,,
"2026-04-21 14:00:00",1029.6,,
"2026-04-21 15:00:00",1029.4,,
"2026-04-21 16:00:00",1028.8,,
"2026-04-21 17:00:00",1028.3,,
"2026-04-21 18:00:00",1028,,
"2026-04-21 19:00:00",1027.8,,
"2026-04-21 20:00:00",1027.8,,
"2026-04-21 21:00:00",1027.9,,
"2026-04-21 22:00:00",1028.2,,
"2026-04-21 23:00:00",1028.2,,
"2026-04-22 00:00:00",1028.2,,
"2026-04-22 01:00:00",1028.1,,
"2026-04-22 02:00:00",1028,,
"2026-04-22 03:00:00",1027.7,,
"2026-04-22 04:00:00",1027.4,,
"2026-04-22 05:00:00",1027.2,,
"2026-04-22 06:00:00",1027,,
"2026-04-22 07:00:00",1027.1,,
"2026-04-22 08:00:00",1027.2,,
"2026-04-22 09:00:00",1027,,
"2026-04-22 10:00:00",1026.9,,
"2026-04-22 11:00:00",1026.6,,
"2026-04-22 12:00:00",1026.1,,
"2026-04-22 13:00:00",1025.9,,
"2026-04-22 14:00:00",1025.6,,
"2026-04-22 15:00:00",1025.5,,
"2026-04-22 16:00:00",1025.1,,
"2026-04-22 17:00:00",1024.5,,
"2026-04-22 18:00:00",1023.9,,
"2026-04-22 19:00:00",1023.6,,
"2026-04-22 20:00:00",1023.4,,
"2026-04-22 21:00:00",1023.3,,
"2026-04-22 22:00:00",1023.1,,
"2026-04-22 23:00:00",1022.8,,
"2026-04-23 00:00:00",1022.8,,
"2026-04-23 01:00:00",1022.8,,
"2026-04-23 02:00:00",1022.8,,
"2026-04-23 03:00:00",1022.8,,
"2026-04-23 04:00:00",1023,,
"2026-04-23 05:00:00",1023.1,,
"2026-04-23 06:00:00",1023.3,,
"2026-04-23 07:00:00",1023.9,,
"2026-04-23 08:00:00",1024.3,,
"2026-04-23 09:00:00",1024.3,,
"2026-04-23 10:00:00",1024.3,,
"2026-04-23 11:00:00",1024.2,,
"2026-04-23 12:00:00",1023.9,,
"2026-04-23 13:00:00",1023.3,,
"2026-04-23 14:00:00",1022.6,,
"2026-04-23 15:00:00",1021.8,,
"2026-04-23 16:00:00",1021,,
"2026-04-23 17:00:00",1020.3,,
"2026-04-23 18:00:00",1019.6,,
"2026-04-23 19:00:00",1018.9,,
"2026-04-23 20:00:00",1018.6,,
"2026-04-23 21:00:00",1018.4,,
"2026-04-23 22:00:00",1018.4,,
"2026-04-23 23:00:00",1018.4,,
"2026-04-24 00:00:00",1018.5,,
"2026-04-24 01:00:00",1018.6,,
"2026-04-24 02:00:00",1018.4,,
"2026-04-24 03:00:00",1018.2,,
"2026-04-24 04:00:00",1018.1,,
"2026-04-24 05:00:00",1017.9,,
"2026-04-24 06:00:00",1018,,
"2026-04-24 07:00:00",1018.1,,
"2026-04-24 08:00:00",1018.2,,
"2026-04-24 09:00:00",1018.1,,
"2026-04-24 10:00:00",1018.1,,
"2026-04-24 11:00:00",1017.9,,
"2026-04-24 12:00:00",1017.7,,
"2026-04-24 13:00:00",1017.2,,
"2026-04-24 14:00:00",1016.8,,
"2026-04-24 15:00:00",1016.4,,
"2026-04-24 16:00:00",1015.8,,
"2026-04-24 17:00:00",1015.4,,
"2026-04-24 18:00:00",1014.9,,
"2026-04-24 19:00:00",1014.1,,
"2026-04-24 20:00:00",1013.3,,
"2026-04-24 21:00:00",1012.8,,
"2026-04-24 22:00:00",1012.3,,
"2026-04-24 23:00:00",1011.7,,
"2026-04-25 00:00:00",1011.3,,
"2026-04-25 01:00:00",1011,,
"2026-04-25 02:00:00",1010.2,,
"2026-04-25 03:00:00",1009.7,,
"2026-04-25 04:00:00",1009.6,,
"2026-04-25 05:00:00",1009.6,,
"2026-04-25 06:00:00",1009.7,,
"2026-04-25 07:00:00",1009.7,,
"2026-04-25 08:00:00",1009.5,,
"2026-04-25 09:00:00",1009.4,,
"2026-04-25 10:00:00",1009,,
"2026-04-25 11:00:00",1008.7,,
"2026-04-25 12:00:00",1008.4,,
"2026-04-25 13:00:00",1008.1,,
"2026-04-25 14:00:00",1008.1,,
"2026-04-25 15:00:00",1007.8,,
"2026-04-25 16:00:00",1008.1,,
"2026-04-25 17:00:00",1008.4,,
"2026-04-25 18:00:00",1009.4,,
"2026-04-25 19:00:00",1010.9,,
"2026-04-25 20:00:00",1012.2,,
"2026-04-25 21:00:00",1013.7,,
"2026-04-25 22:00:00",1015.1,,
"2026-04-25 23:00:00",1016.3,,
"2026-04-26 00:00:00",1017.4,,
"2026-04-26 01:00:00",1018.5,,
"2026-04-26 02:00:00",1019.3,,
"2026-04-26 03:00:00",1020.2,,
"2026-04-26 04:00:00",1021,,
"2026-04-26 05:00:00",1021.5,,
"2026-04-26 06:00:00",1022.3,,
"2026-04-26 07:00:00",1023.2,,
"2026-04-26 08:00:00",1024,,
"2026-04-26 09:00:00",1024.5,,
"2026-04-26 10:00:00",1024.7,,
"2026-04-26 11:00:00",1024.7,,
"2026-04-26 12:00:00",1024.9,,
"2026-04-26 13:00:00",1024.9,,
"2026-04-26 14:00:00",1024.7,,
"2026-04-26 15:00:00",1024.3,,
"2026-04-26 16:00:00",1024.1,,
"2026-04-26 17:00:00",1023.9,,
"2026-04-26 18:00:00",1023.7,,
"2026-04-26 19:00:00",1023.7,,
"2026-04-26 20:00:00",1023.6,,
"2026-04-26 21:00:00",1023.5,,
"2026-04-26 22:00:00",1023.9,,
"2026-04-26 23:00:00",1024,,
"2026-04-27 00:00:00",1024.1,,
"2026-04-27 01:00:00",1024.3,,
"2026-04-27 02:00:00",1024.3,,
"2026-04-27 03:00:00",1024.3,,
"2026-04-27 04:00:00",1024.3,,
"2026-04-27 05:00:00",1024.3,,
"2026-04-27 06:00:00",1024.6,,
"2026-04-27 07:00:00",1025.1,,
"2026-04-27 08:00:00",1025.6,,
"2026-04-27 09:00:00",1025.9,,
"2026-04-27 10:00:00",1026.1,,
"2026-04-27 11:00:00",1026.4,,
"2026-04-27 12:00:00",1026.7,,
"2026-04-27 13:00:00",1026.8,,
"2026-04-27 14:00:00",1026.7,,
"2026-04-27 15:00:00",1026.7,,
"2026-04-27 16:00:00",1026.5,,
"2026-04-27 17:00:00",1026.4,,
"2026-04-27 18:00:00",1026.4,,
"2026-04-27 19:00:00",1026.5,,
"2026-04-27 20:00:00",1026.8,,
"2026-04-27 21:00:00",1027.1,,
"2026-04-27 22:00:00",1027.5,,
"2026-04-27 23:00:00",1027.6,,
"2026-04-28 00:00:00",1027.7,,
"2026-04-28 01:00:00",1028.2,,
"2026-04-28 02:00:00",1028.6,,
"2026-04-28 03:00:00",1029.1,,
"2026-04-28 04:00:00",1029.4,,
"2026-04-28 05:00:00",1029.6,,
"2026-04-28 06:00:00",1029.8,,
"2026-04-28 07:00:00",1029.8,,
"2026-04-28 08:00:00",1030.3,,
"2026-04-28 09:00:00",1030.6,,
"2026-04-28 10:00:00",1030.8,,
"2026-04-28 11:00:00",1030.9,,
"2026-04-28 12:00:00",1031,,
"2026-04-28 13:00:00",1030.8,,
"2026-04-28 14:00:00",1030.6,,
"2026-04-28 15:00:00",1030.4,,
"2026-04-28 16:00:00",1030.3,,
"2026-04-28 17:00:00",1030,,
"2026-04-28 18:00:00",1029.7,,
"2026-04-28 19:00:00",1029.6,,
"2026-04-28 20:00:00",1029.6,,
"2026-04-28 21:00:00",1029.8,,
"2026-04-28 22:00:00",1030.1,,
"2026-04-28 23:00:00",1030.1,,
"2026-04-29 00:00:00",1030.1,,
"2026-04-29 01:00:00",1030.2,,
"2026-04-29 02:00:00",1030.3,,
"2026-04-29 03:00:00",1030.4,,
"2026-04-29 04:00:00",1030.4,,
"2026-04-29 05:00:00",1030.2,,
"2026-04-29 06:00:00",1030.5,,
"2026-04-29 07:00:00",1030.9,,
"2026-04-29 08:00:00",1031,,
"2026-04-29 09:00:00",1031.2,,
"2026-04-29 10:00:00",1031.3,,
"2026-04-29 11:00:00",1031.6,,
"2026-04-29 12:00:00",1031.5,,
"2026-04-29 13:00:00",1031.5,,
"2026-04-29 14:00:00",1031.3,,
"2026-04-29 15:00:00",1031.3,,
"2026-04-29 16:00:00",1031.3,,
"2026-04-29 17:00:00",1031.2,,
"2026-04-29 18:00:00",1030.9,,
"2026-04-29 19:00:00",1030.7,,
"2026-04-29 20:00:00",1030.8,,
"2026-04-29 21:00:00",1031,,
"2026-04-29 22:00:00",1031.3,,
"2026-04-29 23:00:00",1031.2,,
"2026-04-30 00:00:00",1031.2,,
"2026-04-30 01:00:00",1031.4,,
"2026-04-30 02:00:00",1031.4,,
"2026-04-30 03:00:00",1031.2,,
"2026-04-30 04:00:00",1031.2,,
"2026-04-30 05:00:00",1031.2,,
"2026-04-30 06:00:00",1031.2,,
"2026-04-30 07:00:00",1031.3,,
"2026-04-30 08:00:00",1031.5,,
"2026-04-30 09:00:00",1031.7,,
"2026-04-30 10:00:00",1031.6,,
"2026-04-30 11:00:00",1031.4,,
"2026-04-30 12:00:00",1031.4,,
"2026-04-30 13:00:00",1031.3,,
"2026-04-30 14:00:00",1031.2,,
"2026-04-30 15:00:00",1030.9,,
"2026-04-30 16:00:00",1030.6,,
"2026-04-30 17:00:00",1030.2,,
"2026-04-30 18:00:00",1030,,
"2026-04-30 19:00:00",1029.9,,
"2026-04-30 20:00:00",1029.6,,
"2026-04-30 21:00:00",1029.5,,
"2026-04-30 22:00:00",1029.6,,
"2026-04-30 23:00:00",1029.5,,
"2026-05-01 00:00:00",1029.4,,
